Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
14	:	1780849655.271	     3.390	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 2 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f2_V4_s3.log 2>&1
11	:	1780849655.220	     3.474	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 2 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f2_V4_s0.log 2>&1
16	:	1780849655.285	     3.414	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 3 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f3_V4_s0.log 2>&1
15	:	1780849655.279	     3.438	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 2 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f2_V4_s4.log 2>&1
13	:	1780849655.261	     3.489	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 2 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f2_V4_s2.log 2>&1
12	:	1780849655.245	     3.548	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 2 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f2_V4_s1.log 2>&1
20	:	1780849658.698	     3.324	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 3 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f3_V4_s4.log 2>&1
19	:	1780849658.670	     3.396	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 3 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f3_V4_s3.log 2>&1
21	:	1780849658.703	     3.427	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 4 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f4_V4_s0.log 2>&1
17	:	1780849658.636	     3.522	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 3 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f3_V4_s1.log 2>&1
22	:	1780849658.722	     3.443	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 4 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f4_V4_s1.log 2>&1
18	:	1780849658.651	     3.520	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 3 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f3_V4_s2.log 2>&1
23	:	1780849658.754	     3.465	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 4 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f4_V4_s2.log 2>&1
24	:	1780849658.797	     3.447	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 4 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f4_V4_s3.log 2>&1
26	:	1780849662.071	     3.380	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 5 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f5_V4_s0.log 2>&1
25	:	1780849662.026	     3.437	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 4 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f4_V4_s4.log 2>&1
31	:	1780849662.230	     3.345	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 6 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f6_V4_s0.log 2>&1
27	:	1780849662.135	     3.450	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 5 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f5_V4_s1.log 2>&1
28	:	1780849662.162	     3.463	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 5 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f5_V4_s2.log 2>&1
30	:	1780849662.175	     3.460	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 5 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f5_V4_s4.log 2>&1
32	:	1780849662.248	     3.400	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 6 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f6_V4_s1.log 2>&1
29	:	1780849662.169	     3.559	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 5 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f5_V4_s3.log 2>&1
34	:	1780849665.468	     3.357	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 6 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f6_V4_s3.log 2>&1
35	:	1780849665.578	     3.281	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 6 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f6_V4_s4.log 2>&1
33	:	1780849665.463	     3.480	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 6 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f6_V4_s2.log 2>&1
36	:	1780849665.588	     3.448	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 7 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f7_V4_s0.log 2>&1
38	:	1780849665.639	     3.401	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 7 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f7_V4_s2.log 2>&1
37	:	1780849665.630	     3.422	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 7 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f7_V4_s1.log 2>&1
39	:	1780849665.650	     3.434	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 7 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f7_V4_s3.log 2>&1
40	:	1780849665.730	     3.379	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 7 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f7_V4_s4.log 2>&1
41	:	1780849668.828	     3.430	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 8 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f8_V4_s0.log 2>&1
42	:	1780849668.863	     3.419	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 8 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f8_V4_s1.log 2>&1
43	:	1780849668.948	     3.424	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 8 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f8_V4_s2.log 2>&1
46	:	1780849669.057	     3.389	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 9 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f9_V4_s0.log 2>&1
47	:	1780849669.087	     3.384	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 9 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f9_V4_s1.log 2>&1
45	:	1780849669.045	     3.431	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 8 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f8_V4_s4.log 2>&1
44	:	1780849669.041	     3.542	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 8 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f8_V4_s3.log 2>&1
48	:	1780849669.113	     3.489	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 9 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f9_V4_s2.log 2>&1
49	:	1780849672.263	     4.342	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 9 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f9_V4_s3.log 2>&1
50	:	1780849672.286	     4.411	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 9 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f9_V4_s4.log 2>&1
51	:	1780849672.377	     4.426	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 10 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f10_V4_s0.log 2>&1
53	:	1780849672.475	     4.545	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 10 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f10_V4_s2.log 2>&1
54	:	1780849672.481	     4.539	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 10 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f10_V4_s3.log 2>&1
55	:	1780849672.586	     4.495	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 10 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f10_V4_s4.log 2>&1
52	:	1780849672.449	     4.719	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 10 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f10_V4_s1.log 2>&1
56	:	1780849672.605	     4.694	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 11 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f11_V4_s0.log 2>&1
57	:	1780849676.610	     5.538	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 11 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f11_V4_s1.log 2>&1
60	:	1780849677.024	     5.315	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 11 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f11_V4_s4.log 2>&1
58	:	1780849676.707	     5.639	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 11 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f11_V4_s2.log 2>&1
61	:	1780849677.036	     5.354	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 12 --variant V4 --seed 0 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f12_V4_s0.log 2>&1
63	:	1780849677.172	     5.422	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 12 --variant V4 --seed 2 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f12_V4_s2.log 2>&1
59	:	1780849676.808	     5.809	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 11 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f11_V4_s3.log 2>&1
62	:	1780849677.085	     5.562	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 12 --variant V4 --seed 1 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f12_V4_s1.log 2>&1
64	:	1780849677.307	     5.413	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 12 --variant V4 --seed 3 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f12_V4_s3.log 2>&1
65	:	1780849682.152	     2.437	0	0	2	0	python scripts/run_one_rebalance_frec.py --config src/configs/full_optimal.yaml --market DJIA --fold 12 --variant V4 --seed 4 --out results/rebalance_frec/every_21 --telemetry > logs/rebalance_frec/every_21/DJIA_f12_V4_s4.log 2>&1
