Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
26	:	1778536455.683	   184.948	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V0_s0.log 2>&1
16	:	1778536198.017	   460.828	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V3_s0.log 2>&1
27	:	1778536640.637	   205.069	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V0_s1.log 2>&1
28	:	1778536658.851	   199.701	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V0_s2.log 2>&1
19	:	1778536441.118	   425.644	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V3_s3.log 2>&1
17	:	1778536439.214	   432.726	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V3_s1.log 2>&1
20	:	1778536442.586	   442.746	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V3_s4.log 2>&1
18	:	1778536439.611	   453.384	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V3_s2.log 2>&1
29	:	1778536845.712	   227.009	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V0_s3.log 2>&1
31	:	1778536866.768	   207.206	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V1_s0.log 2>&1
32	:	1778536871.946	   207.817	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V1_s1.log 2>&1
30	:	1778536858.558	   225.412	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V0_s4.log 2>&1
33	:	1778536885.338	   209.256	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V1_s2.log 2>&1
34	:	1778536893.002	   221.903	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V1_s3.log 2>&1
35	:	1778537072.727	   199.125	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V1_s4.log 2>&1
41	:	1778537271.858	   412.941	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V3_s0.log 2>&1
42	:	1778537684.808	   410.403	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V3_s1.log 2>&1
43	:	1778538095.217	   401.257	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V3_s2.log 2>&1
44	:	1778538496.479	   397.481	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V3_s3.log 2>&1
45	:	1778538893.966	   395.676	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V3_s4.log 2>&1
11	:	1778536198.004	  3100.059	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V2_s0.log 2>&1
13	:	1778536198.009	  3120.016	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V2_s2.log 2>&1
14	:	1778536198.011	  3121.218	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V2_s3.log 2>&1
12	:	1778536198.006	  3204.819	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V2_s1.log 2>&1
15	:	1778536198.014	  3226.646	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V2_s4.log 2>&1
51	:	1778539424.670	   167.286	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V0_s0.log 2>&1
52	:	1778539591.962	   167.157	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V0_s1.log 2>&1
21	:	1778536443.279	  3319.442	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V4_s0.log 2>&1
24	:	1778536453.970	  3341.013	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V4_s3.log 2>&1
25	:	1778536455.197	  3344.174	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V4_s4.log 2>&1
23	:	1778536446.333	  3353.078	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V4_s2.log 2>&1
22	:	1778536444.480	  3429.115	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 0 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f0_V4_s1.log 2>&1
53	:	1778539759.124	   191.768	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V0_s2.log 2>&1
54	:	1778539762.727	   188.676	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V0_s3.log 2>&1
55	:	1778539794.989	   194.721	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V0_s4.log 2>&1
56	:	1778539799.376	   191.879	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V1_s0.log 2>&1
57	:	1778539799.416	   196.290	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V1_s1.log 2>&1
58	:	1778539873.601	   186.473	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V1_s2.log 2>&1
60	:	1778539951.406	   177.439	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V1_s4.log 2>&1
59	:	1778539950.899	   181.899	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V1_s3.log 2>&1
36	:	1778537073.979	  3061.573	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V2_s0.log 2>&1
38	:	1778537083.980	  3122.637	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V2_s2.log 2>&1
37	:	1778537079.770	  3160.428	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V2_s1.log 2>&1
39	:	1778537094.599	  3157.255	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V2_s3.log 2>&1
40	:	1778537114.913	  3142.908	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V2_s4.log 2>&1
67	:	1778540135.558	   399.987	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V3_s1.log 2>&1
66	:	1778540132.803	   411.193	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V3_s0.log 2>&1
68	:	1778540206.621	   413.168	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V3_s2.log 2>&1
69	:	1778540240.208	   412.788	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V3_s3.log 2>&1
70	:	1778540251.859	   405.222	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V3_s4.log 2>&1
76	:	1778540657.085	   163.315	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V0_s0.log 2>&1
77	:	1778540820.406	   163.274	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V0_s1.log 2>&1
78	:	1778540983.684	   165.770	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V0_s2.log 2>&1
79	:	1778541149.460	   162.453	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V0_s3.log 2>&1
80	:	1778541311.918	   168.148	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V0_s4.log 2>&1
81	:	1778541480.071	   169.719	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V1_s0.log 2>&1
82	:	1778541649.796	   163.467	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V1_s1.log 2>&1
83	:	1778541813.268	   163.826	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V1_s2.log 2>&1
84	:	1778541977.097	   162.761	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V1_s3.log 2>&1
85	:	1778542139.864	   168.205	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V1_s4.log 2>&1
46	:	1778539289.647	  3292.754	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V4_s0.log 2>&1
48	:	1778539318.031	  3316.453	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V4_s2.log 2>&1
47	:	1778539298.069	  3354.048	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V4_s1.log 2>&1
49	:	1778539319.235	  3340.693	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V4_s3.log 2>&1
50	:	1778539402.830	  3327.634	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 1 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f1_V4_s4.log 2>&1
61	:	1778539989.716	  3022.540	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V2_s0.log 2>&1
62	:	1778539991.260	  3082.723	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V2_s1.log 2>&1
63	:	1778539995.712	  3096.921	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V2_s2.log 2>&1
91	:	1778542730.468	   397.766	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V3_s0.log 2>&1
64	:	1778540060.081	  3069.288	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V2_s3.log 2>&1
65	:	1778540128.848	  3077.960	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V2_s4.log 2>&1
92	:	1778543012.261	   412.814	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V3_s1.log 2>&1
93	:	1778543073.989	   411.036	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V3_s2.log 2>&1
94	:	1778543092.638	   415.792	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V3_s3.log 2>&1
95	:	1778543128.239	   411.564	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 3 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f3_V3_s4.log 2>&1
101	:	1778543539.808	     3.424	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V0_s0.log 2>&1
102	:	1778543543.239	     3.399	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V0_s1.log 2>&1
103	:	1778543546.644	     3.269	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V0_s2.log 2>&1
104	:	1778543549.918	     3.437	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V0_s3.log 2>&1
105	:	1778543553.361	     3.417	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V0_s4.log 2>&1
106	:	1778543556.783	     3.312	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V1_s0.log 2>&1
107	:	1778543560.099	     3.305	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V1_s1.log 2>&1
108	:	1778543563.409	     3.272	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V1_s2.log 2>&1
109	:	1778543566.686	     3.325	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V1_s3.log 2>&1
110	:	1778543570.018	     3.304	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V1_s4.log 2>&1
111	:	1778543573.327	     3.396	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V2_s0.log 2>&1
112	:	1778543576.728	     3.429	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V2_s1.log 2>&1
113	:	1778543580.162	     3.455	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V2_s2.log 2>&1
114	:	1778543583.622	     3.388	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V2_s3.log 2>&1
115	:	1778543587.014	     3.373	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V2_s4.log 2>&1
116	:	1778543590.391	     3.310	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V3_s0.log 2>&1
71	:	1778540257.828	  3336.307	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 2 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f2_V4_s0.log 2>&1
117	:	1778543593.707	     3.401	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V3_s1.log 2>&1
118	:	1778543594.141	     3.447	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V3_s2.log 2>&1
119	:	1778543597.113	     3.491	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V3_s3.log 2>&1
120	:	1778543597.594	     3.473	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V3_s4.log 2>&1
121	:	1778543600.609	     3.348	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V4_s0.log 2>&1
122	:	1778543601.072	     3.315	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V4_s1.log 2>&1
123	:	1778543603.963	     3.483	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V4_s2.log 2>&1
124	:	1778543604.392	     3.450	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V4_s3.log 2>&1
125	:	1778543607.451	     3.408	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 4 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/CRYPTO_f4_V4_s4.log 2>&1
126	:	1778543607.846	     3.400	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 5 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/CRYPTO_f5_V0_s0.log 2>&1
127	:	1778543610.864	     3.391	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_crypto.yaml --market CRYPTO --fold 5 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/CRYPTO_f5_V0_s1.log 2>&1
