Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
39	:	1778526113.577	     3.710	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V2_s3.log 2>&1
34	:	1778526113.457	     3.842	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V1_s3.log 2>&1
30	:	1778526113.373	     3.929	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V0_s4.log 2>&1
38	:	1778526113.572	     3.730	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V2_s2.log 2>&1
35	:	1778526113.462	     3.845	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V1_s4.log 2>&1
32	:	1778526113.445	     3.884	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V1_s1.log 2>&1
40	:	1778526116.959	     3.532	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V2_s4.log 2>&1
42	:	1778526117.107	     3.453	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V3_s1.log 2>&1
43	:	1778526117.134	     3.648	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V3_s2.log 2>&1
41	:	1778526117.004	     3.847	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V3_s0.log 2>&1
52	:	1778526117.333	     3.541	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V0_s1.log 2>&1
44	:	1778526117.228	     3.761	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V3_s3.log 2>&1
50	:	1778526117.311	     3.689	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V4_s4.log 2>&1
48	:	1778526117.302	     3.711	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V4_s2.log 2>&1
45	:	1778526117.249	     3.796	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V3_s4.log 2>&1
46	:	1778526117.264	     3.804	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V4_s0.log 2>&1
51	:	1778526117.315	     3.757	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V0_s0.log 2>&1
47	:	1778526117.292	     3.856	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V4_s1.log 2>&1
49	:	1778526117.306	     3.848	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 1 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f1_V4_s3.log 2>&1
53	:	1778526120.499	     3.444	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V0_s2.log 2>&1
54	:	1778526120.566	     3.697	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V0_s3.log 2>&1
57	:	1778526120.880	     3.723	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V1_s1.log 2>&1
55	:	1778526120.788	     3.839	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V0_s4.log 2>&1
61	:	1778526121.051	     3.591	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V2_s0.log 2>&1
60	:	1778526121.017	     3.631	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V1_s4.log 2>&1
56	:	1778526120.856	     3.812	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V1_s0.log 2>&1
59	:	1778526121.006	     3.713	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V1_s3.log 2>&1
63	:	1778526121.077	     3.700	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V2_s2.log 2>&1
58	:	1778526120.993	     3.848	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V1_s2.log 2>&1
62	:	1778526121.073	     3.773	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V2_s1.log 2>&1
65	:	1778526121.160	     3.689	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V2_s4.log 2>&1
64	:	1778526121.152	     3.707	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V2_s3.log 2>&1
66	:	1778526123.947	     3.681	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V3_s0.log 2>&1
67	:	1778526124.269	     3.707	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V3_s1.log 2>&1
68	:	1778526124.609	     3.600	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V3_s2.log 2>&1
71	:	1778526124.654	     3.570	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V4_s0.log 2>&1
77	:	1778526124.855	     3.385	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V0_s1.log 2>&1
72	:	1778526124.674	     3.576	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V4_s1.log 2>&1
69	:	1778526124.632	     3.796	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V3_s3.log 2>&1
70	:	1778526124.649	     3.779	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V3_s4.log 2>&1
75	:	1778526124.846	     3.618	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V4_s4.log 2>&1
73	:	1778526124.725	     3.759	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V4_s2.log 2>&1
78	:	1778526124.863	     3.694	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V0_s2.log 2>&1
74	:	1778526124.784	     3.782	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 2 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f2_V4_s3.log 2>&1
76	:	1778526124.850	     3.741	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V0_s0.log 2>&1
79	:	1778526127.634	     3.707	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V0_s3.log 2>&1
80	:	1778526127.982	     3.630	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V0_s4.log 2>&1
81	:	1778526128.213	     3.468	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V1_s0.log 2>&1
83	:	1778526128.245	     3.601	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V1_s2.log 2>&1
84	:	1778526128.255	     3.641	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V1_s3.log 2>&1
82	:	1778526128.229	     3.679	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V1_s1.log 2>&1
91	:	1778526128.596	     3.401	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V3_s0.log 2>&1
85	:	1778526128.432	     3.689	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V1_s4.log 2>&1
89	:	1778526128.561	     3.579	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V2_s3.log 2>&1
87	:	1778526128.469	     3.696	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V2_s1.log 2>&1
88	:	1778526128.490	     3.698	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V2_s2.log 2>&1
86	:	1778526128.440	     3.757	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V2_s0.log 2>&1
90	:	1778526128.571	     3.652	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V2 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V2_s4.log 2>&1
92	:	1778526131.348	     3.590	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V3 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V3_s1.log 2>&1
93	:	1778526131.620	     3.692	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V3 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V3_s2.log 2>&1
94	:	1778526131.687	     3.657	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V3 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V3_s3.log 2>&1
96	:	1778526131.902	     3.515	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V4 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V4_s0.log 2>&1
95	:	1778526131.852	     3.627	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V3 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V3_s4.log 2>&1
103	:	1778526132.201	     3.309	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V0 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V0_s2.log 2>&1
97	:	1778526131.917	     3.792	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V4 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V4_s1.log 2>&1
98	:	1778526132.002	     3.715	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V4 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V4_s2.log 2>&1
99	:	1778526132.125	     3.668	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V4 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V4_s3.log 2>&1
102	:	1778526132.193	     3.636	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V0 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V0_s1.log 2>&1
100	:	1778526132.145	     3.710	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 3 --variant V4 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f3_V4_s4.log 2>&1
104	:	1778526132.228	     3.666	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V0 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V0_s3.log 2>&1
101	:	1778526132.171	     3.782	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V0 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V0_s0.log 2>&1
105	:	1778526134.944	     3.579	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V0 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V0_s4.log 2>&1
110	:	1778526135.517	     3.506	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V1 --seed 4 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V1_s4.log 2>&1
107	:	1778526135.350	     3.679	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V1 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V1_s1.log 2>&1
109	:	1778526135.483	     3.625	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V1 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V1_s3.log 2>&1
106	:	1778526135.318	     3.810	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V1 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V1_s0.log 2>&1
108	:	1778526135.424	     3.806	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V1 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V1_s2.log 2>&1
111	:	1778526135.715	     3.705	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V2 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V2_s0.log 2>&1
114	:	1778526135.835	     3.682	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V2 --seed 3 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V2_s3.log 2>&1
116	:	1778526135.898	     3.654	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V3 --seed 0 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V3_s0.log 2>&1
112	:	1778526135.723	     3.829	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V2 --seed 1 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V2_s1.log 2>&1
113	:	1778526135.799	     3.789	0	0	0	0	python scripts/run_one.py --config src/configs/full_optimal_bond_us.yaml --market BOND_US --fold 4 --variant V2 --seed 2 --out results/full_optimal > logs/full_optimal/BOND_US_f4_V2_s2.log 2>&1
