Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
31	:	1777517485.636	  1923.538	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V1 --seed 0 > logs/DJIA_f1_V1_s0.log 2>&1
22	:	1777513719.367	  6222.335	0	0	0	0	python scripts/run_one.py --market DJIA --fold 0 --variant V4 --seed 1 > logs/DJIA_f0_V4_s1.log 2>&1
21	:	1777513682.780	  6291.755	0	0	0	0	python scripts/run_one.py --market DJIA --fold 0 --variant V4 --seed 0 > logs/DJIA_f0_V4_s0.log 2>&1
23	:	1777513769.615	  6296.382	0	0	0	0	python scripts/run_one.py --market DJIA --fold 0 --variant V4 --seed 2 > logs/DJIA_f0_V4_s2.log 2>&1
24	:	1777513977.945	  6284.910	0	0	0	0	python scripts/run_one.py --market DJIA --fold 0 --variant V4 --seed 3 > logs/DJIA_f0_V4_s3.log 2>&1
25	:	1777514510.158	  6253.884	0	0	0	0	python scripts/run_one.py --market DJIA --fold 0 --variant V4 --seed 4 > logs/DJIA_f0_V4_s4.log 2>&1
32	:	1777519409.179	  1963.340	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V1 --seed 1 > logs/DJIA_f1_V1_s1.log 2>&1
33	:	1777519941.707	  1943.206	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V1 --seed 2 > logs/DJIA_f1_V1_s2.log 2>&1
34	:	1777519974.540	  1943.143	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V1 --seed 3 > logs/DJIA_f1_V1_s3.log 2>&1
35	:	1777520066.001	  1952.082	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V1 --seed 4 > logs/DJIA_f1_V1_s4.log 2>&1
41	:	1777522018.086	  2258.368	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V3 --seed 0 > logs/DJIA_f1_V3_s0.log 2>&1
36	:	1777520262.860	  5977.133	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V2 --seed 0 > logs/DJIA_f1_V2_s0.log 2>&1
42	:	1777524276.461	  2253.894	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V3 --seed 1 > logs/DJIA_f1_V3_s1.log 2>&1
37	:	1777520764.046	  5914.253	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V2 --seed 1 > logs/DJIA_f1_V2_s1.log 2>&1
38	:	1777521372.524	  5970.923	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V2 --seed 2 > logs/DJIA_f1_V2_s2.log 2>&1
39	:	1777521884.916	  5773.915	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V2 --seed 3 > logs/DJIA_f1_V2_s3.log 2>&1
40	:	1777521917.687	  5792.295	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V2 --seed 4 > logs/DJIA_f1_V2_s4.log 2>&1
43	:	1777526239.998	  2078.252	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V3 --seed 2 > logs/DJIA_f1_V3_s2.log 2>&1
44	:	1777526530.362	  1977.638	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V3 --seed 3 > logs/DJIA_f1_V3_s3.log 2>&1
45	:	1777526678.303	  2014.177	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V3 --seed 4 > logs/DJIA_f1_V3_s4.log 2>&1
51	:	1777528692.486	   370.506	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V0 --seed 0 > logs/DJIA_f2_V0_s0.log 2>&1
52	:	1777529062.995	   364.436	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V0 --seed 1 > logs/DJIA_f2_V0_s1.log 2>&1
53	:	1777529427.434	   370.184	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V0 --seed 2 > logs/DJIA_f2_V0_s2.log 2>&1
54	:	1777529797.623	   367.289	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V0 --seed 3 > logs/DJIA_f2_V0_s3.log 2>&1
55	:	1777530164.914	   371.351	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V0 --seed 4 > logs/DJIA_f2_V0_s4.log 2>&1
56	:	1777530536.270	  1708.322	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V1 --seed 0 > logs/DJIA_f2_V1_s0.log 2>&1
46	:	1777527343.451	  5478.839	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V4 --seed 0 > logs/DJIA_f1_V4_s0.log 2>&1
48	:	1777527709.986	  5514.636	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V4 --seed 2 > logs/DJIA_f1_V4_s2.log 2>&1
47	:	1777527658.834	  5647.571	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V4 --seed 1 > logs/DJIA_f1_V4_s1.log 2>&1
49	:	1777528318.255	  5459.464	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V4 --seed 3 > logs/DJIA_f1_V4_s3.log 2>&1
50	:	1777528508.003	  5477.717	0	0	0	0	python scripts/run_one.py --market DJIA --fold 1 --variant V4 --seed 4 > logs/DJIA_f1_V4_s4.log 2>&1
57	:	1777532244.597	  1752.207	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V1 --seed 1 > logs/DJIA_f2_V1_s1.log 2>&1
58	:	1777532822.296	  1727.651	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V1 --seed 2 > logs/DJIA_f2_V1_s2.log 2>&1
59	:	1777533224.627	  1707.648	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V1 --seed 3 > logs/DJIA_f2_V1_s3.log 2>&1
60	:	1777533306.409	  1745.949	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V1 --seed 4 > logs/DJIA_f2_V1_s4.log 2>&1
66	:	1777535052.360	  1963.532	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V3 --seed 0 > logs/DJIA_f2_V3_s0.log 2>&1
61	:	1777533777.723	  5166.825	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V2 --seed 0 > logs/DJIA_f2_V2_s0.log 2>&1
67	:	1777537015.897	  1999.026	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V3 --seed 1 > logs/DJIA_f2_V3_s1.log 2>&1
63	:	1777533996.807	  5197.100	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V2 --seed 2 > logs/DJIA_f2_V2_s2.log 2>&1
62	:	1777533985.723	  5219.619	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V2 --seed 1 > logs/DJIA_f2_V2_s1.log 2>&1
64	:	1777534549.951	  5229.516	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V2 --seed 3 > logs/DJIA_f2_V2_s3.log 2>&1
65	:	1777534932.279	  5210.825	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V2 --seed 4 > logs/DJIA_f2_V2_s4.log 2>&1
68	:	1777538944.552	  1998.427	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V3 --seed 2 > logs/DJIA_f2_V3_s2.log 2>&1
69	:	1777539014.927	  1999.846	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V3 --seed 3 > logs/DJIA_f2_V3_s3.log 2>&1
70	:	1777539193.910	  2018.500	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V3 --seed 4 > logs/DJIA_f2_V3_s4.log 2>&1
76	:	1777541212.413	   425.931	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V0 --seed 0 > logs/DJIA_f3_V0_s0.log 2>&1
77	:	1777541638.351	   419.304	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V0 --seed 1 > logs/DJIA_f3_V0_s1.log 2>&1
78	:	1777542057.660	   419.837	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V0 --seed 2 > logs/DJIA_f3_V0_s2.log 2>&1
79	:	1777542477.501	   446.970	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V0 --seed 3 > logs/DJIA_f3_V0_s3.log 2>&1
80	:	1777542924.476	   461.773	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V0 --seed 4 > logs/DJIA_f3_V0_s4.log 2>&1
71	:	1777539205.348	  6014.351	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V4 --seed 0 > logs/DJIA_f2_V4_s0.log 2>&1
81	:	1777543386.253	  1968.849	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V1 --seed 0 > logs/DJIA_f3_V1_s0.log 2>&1
72	:	1777539779.470	  6125.851	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V4 --seed 1 > logs/DJIA_f2_V4_s1.log 2>&1
73	:	1777540143.108	  6178.560	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V4 --seed 2 > logs/DJIA_f2_V4_s2.log 2>&1
74	:	1777540942.985	  6305.764	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V4 --seed 3 > logs/DJIA_f2_V4_s3.log 2>&1
82	:	1777545219.709	  2070.531	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V1 --seed 1 > logs/DJIA_f3_V1_s1.log 2>&1
75	:	1777541014.777	  6349.594	0	0	0	0	python scripts/run_one.py --market DJIA --fold 2 --variant V4 --seed 4 > logs/DJIA_f2_V4_s4.log 2>&1
83	:	1777545355.107	  2085.177	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V1 --seed 2 > logs/DJIA_f3_V1_s2.log 2>&1
84	:	1777545905.325	  2093.461	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V1 --seed 3 > logs/DJIA_f3_V1_s3.log 2>&1
85	:	1777546321.675	  2090.263	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V1 --seed 4 > logs/DJIA_f3_V1_s4.log 2>&1
91	:	1777548411.945	  2736.364	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V3 --seed 0 > logs/DJIA_f3_V3_s0.log 2>&1
92	:	1777551148.329	  2307.972	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V3 --seed 1 > logs/DJIA_f3_V3_s1.log 2>&1
87	:	1777547290.244	  6480.437	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V2 --seed 1 > logs/DJIA_f3_V2_s1.log 2>&1
86	:	1777547248.753	  6552.338	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V2 --seed 0 > logs/DJIA_f3_V2_s0.log 2>&1
89	:	1777547440.289	  6447.615	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V2 --seed 3 > logs/DJIA_f3_V2_s3.log 2>&1
88	:	1777547364.375	  6557.206	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V2 --seed 2 > logs/DJIA_f3_V2_s2.log 2>&1
90	:	1777547998.793	  6457.230	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V2 --seed 4 > logs/DJIA_f3_V2_s4.log 2>&1
93	:	1777553456.305	  2253.566	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V3 --seed 2 > logs/DJIA_f3_V3_s2.log 2>&1
94	:	1777553770.687	  2247.816	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V3 --seed 3 > logs/DJIA_f3_V3_s3.log 2>&1
95	:	1777553801.094	  2233.055	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V3 --seed 4 > logs/DJIA_f3_V3_s4.log 2>&1
101	:	1777556034.154	   401.434	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V0 --seed 0 > logs/DJIA_f4_V0_s0.log 2>&1
102	:	1777556435.593	   404.756	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V0 --seed 1 > logs/DJIA_f4_V0_s1.log 2>&1
103	:	1777556840.354	   452.355	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V0 --seed 2 > logs/DJIA_f4_V0_s2.log 2>&1
104	:	1777557292.714	   418.176	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V0 --seed 3 > logs/DJIA_f4_V0_s3.log 2>&1
105	:	1777557710.893	   416.175	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V0 --seed 4 > logs/DJIA_f4_V0_s4.log 2>&1
96	:	1777553887.907	  6270.409	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V4 --seed 0 > logs/DJIA_f3_V4_s0.log 2>&1
97	:	1777553921.584	  6248.149	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V4 --seed 1 > logs/DJIA_f3_V4_s1.log 2>&1
106	:	1777558127.071	  2078.669	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V1 --seed 0 > logs/DJIA_f4_V1_s0.log 2>&1
98	:	1777554456.028	  6441.879	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V4 --seed 2 > logs/DJIA_f3_V4_s2.log 2>&1
99	:	1777555709.876	  6277.348	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V4 --seed 3 > logs/DJIA_f3_V4_s3.log 2>&1
108	:	1777560169.737	  2045.335	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V1 --seed 2 > logs/DJIA_f4_V1_s2.log 2>&1
109	:	1777560205.744	  2027.861	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V1 --seed 3 > logs/DJIA_f4_V1_s3.log 2>&1
107	:	1777560158.321	  2081.352	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V1 --seed 1 > logs/DJIA_f4_V1_s1.log 2>&1
100	:	1777556018.507	  6350.308	0	0	0	0	python scripts/run_one.py --market DJIA --fold 3 --variant V4 --seed 4 > logs/DJIA_f3_V4_s4.log 2>&1
110	:	1777560897.913	  2038.313	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V1 --seed 4 > logs/DJIA_f4_V1_s4.log 2>&1
116	:	1777562936.230	  2348.918	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V3 --seed 0 > logs/DJIA_f4_V3_s0.log 2>&1
117	:	1777565285.153	  2328.659	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V3 --seed 1 > logs/DJIA_f4_V3_s1.log 2>&1
111	:	1777561987.230	  6112.743	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V2 --seed 0 > logs/DJIA_f4_V2_s0.log 2>&1
112	:	1777562215.077	  6012.917	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V2 --seed 1 > logs/DJIA_f4_V2_s1.log 2>&1
113	:	1777562233.609	  6122.447	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V2 --seed 2 > logs/DJIA_f4_V2_s2.log 2>&1
115	:	1777562368.819	  6009.835	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V2 --seed 4 > logs/DJIA_f4_V2_s4.log 2>&1
114	:	1777562239.679	  6235.259	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V2 --seed 3 > logs/DJIA_f4_V2_s3.log 2>&1
118	:	1777567613.818	  2350.355	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V3 --seed 2 > logs/DJIA_f4_V3_s2.log 2>&1
119	:	1777568099.979	  2350.309	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V3 --seed 3 > logs/DJIA_f4_V3_s3.log 2>&1
120	:	1777568227.999	  2346.937	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V3 --seed 4 > logs/DJIA_f4_V3_s4.log 2>&1
126	:	1777570574.940	   412.139	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V0 --seed 0 > logs/DJIA_f5_V0_s0.log 2>&1
127	:	1777570987.084	   419.590	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V0 --seed 1 > logs/DJIA_f5_V0_s1.log 2>&1
128	:	1777571406.679	   415.505	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V0 --seed 2 > logs/DJIA_f5_V0_s2.log 2>&1
129	:	1777571822.188	   421.567	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V0 --seed 3 > logs/DJIA_f5_V0_s3.log 2>&1
130	:	1777572243.759	   416.210	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V0 --seed 4 > logs/DJIA_f5_V0_s4.log 2>&1
131	:	1777572659.974	  2118.473	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V1 --seed 0 > logs/DJIA_f5_V1_s0.log 2>&1
121	:	1777568356.060	  6422.746	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V4 --seed 0 > logs/DJIA_f4_V4_s0.log 2>&1
122	:	1777568378.659	  6415.124	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V4 --seed 1 > logs/DJIA_f4_V4_s1.log 2>&1
123	:	1777568474.942	  6439.845	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V4 --seed 2 > logs/DJIA_f4_V4_s2.log 2>&1
124	:	1777569964.177	  6419.714	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V4 --seed 3 > logs/DJIA_f4_V4_s3.log 2>&1
125	:	1777570450.291	  6357.518	0	0	0	0	python scripts/run_one.py --market DJIA --fold 4 --variant V4 --seed 4 > logs/DJIA_f4_V4_s4.log 2>&1
132	:	1777574778.453	  2095.023	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V1 --seed 1 > logs/DJIA_f5_V1_s1.log 2>&1
133	:	1777574778.810	  2107.105	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V1 --seed 2 > logs/DJIA_f5_V1_s2.log 2>&1
134	:	1777574793.786	  2126.648	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V1 --seed 3 > logs/DJIA_f5_V1_s3.log 2>&1
135	:	1777574914.791	  2092.295	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V1 --seed 4 > logs/DJIA_f5_V1_s4.log 2>&1
141	:	1777577007.090	  2373.690	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V3 --seed 0 > logs/DJIA_f5_V3_s0.log 2>&1
142	:	1777579380.784	  2395.749	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V3 --seed 1 > logs/DJIA_f5_V3_s1.log 2>&1
136	:	1777576383.895	  6145.703	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V2 --seed 0 > logs/DJIA_f5_V2_s0.log 2>&1
140	:	1777576920.438	  6016.613	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V2 --seed 4 > logs/DJIA_f5_V2_s4.log 2>&1
138	:	1777576873.481	  6110.779	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V2 --seed 2 > logs/DJIA_f5_V2_s2.log 2>&1
139	:	1777576885.919	  6102.819	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V2 --seed 3 > logs/DJIA_f5_V2_s3.log 2>&1
137	:	1777576807.813	  6185.318	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V2 --seed 1 > logs/DJIA_f5_V2_s1.log 2>&1
143	:	1777581776.536	  2395.046	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V3 --seed 2 > logs/DJIA_f5_V3_s2.log 2>&1
144	:	1777582529.603	  2404.042	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V3 --seed 3 > logs/DJIA_f5_V3_s3.log 2>&1
145	:	1777582937.054	  2397.438	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V3 --seed 4 > logs/DJIA_f5_V3_s4.log 2>&1
151	:	1777585334.495	   426.160	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V0 --seed 0 > logs/DJIA_f6_V0_s0.log 2>&1
152	:	1777585760.659	   425.565	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V0 --seed 1 > logs/DJIA_f6_V0_s1.log 2>&1
153	:	1777586186.227	   453.076	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V0 --seed 2 > logs/DJIA_f6_V0_s2.log 2>&1
154	:	1777586639.309	   456.540	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V0 --seed 3 > logs/DJIA_f6_V0_s3.log 2>&1
155	:	1777587095.853	   435.354	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V0 --seed 4 > logs/DJIA_f6_V0_s4.log 2>&1
146	:	1777582984.264	  6442.546	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V4 --seed 0 > logs/DJIA_f5_V4_s0.log 2>&1
148	:	1777582993.135	  6480.358	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V4 --seed 2 > logs/DJIA_f5_V4_s2.log 2>&1
156	:	1777587531.210	  2038.042	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V1 --seed 0 > logs/DJIA_f6_V1_s0.log 2>&1
147	:	1777582988.741	  6665.005	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V4 --seed 1 > logs/DJIA_f5_V4_s1.log 2>&1
149	:	1777584171.588	  6534.292	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V4 --seed 3 > logs/DJIA_f5_V4_s3.log 2>&1
157	:	1777589426.815	  2058.866	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V1 --seed 1 > logs/DJIA_f6_V1_s1.log 2>&1
150	:	1777584933.648	  6589.911	0	0	0	0	python scripts/run_one.py --market DJIA --fold 5 --variant V4 --seed 4 > logs/DJIA_f5_V4_s4.log 2>&1
158	:	1777589473.497	  2055.371	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V1 --seed 2 > logs/DJIA_f6_V1_s2.log 2>&1
159	:	1777589569.256	  2026.465	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V1 --seed 3 > logs/DJIA_f6_V1_s3.log 2>&1
160	:	1777589653.749	  2036.003	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V1 --seed 4 > logs/DJIA_f6_V1_s4.log 2>&1
166	:	1777591689.755	  2310.740	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V3 --seed 0 > logs/DJIA_f6_V3_s0.log 2>&1
167	:	1777594000.499	  2321.223	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V3 --seed 1 > logs/DJIA_f6_V3_s1.log 2>&1
161	:	1777590705.884	  5968.835	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V2 --seed 0 > logs/DJIA_f6_V2_s0.log 2>&1
164	:	1777591528.872	  5903.108	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V2 --seed 3 > logs/DJIA_f6_V2_s3.log 2>&1
165	:	1777591595.724	  5837.785	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V2 --seed 4 > logs/DJIA_f6_V2_s4.log 2>&1
163	:	1777591523.567	  5910.805	0	0	0	0	python scripts/run_one.py --market DJIA --fold 6 --variant V2 --seed 2 > logs/DJIA_f6_V2_s2.log 2>&1
